x,y,t
-0.209109255,0.920322072,1
-1.138645976,0.137806733,0
-0.056165661,0.868313888,1
-0.262315039,0.64088391,1
-0.772806421,0.083329494,0
-0.990157717,0.157931955,0
-0.452665795,0.92638372,1
-0.033710427,0.8816222,1
-0.268322855,1.096322569,1
-0.840216977,0.541263394,0
-0.121716404,0.73970338,1
-0.95853626,0.06486125,0
-0.603187495,0.701043832,1
-0.26896699,0.799190489,1
-0.440823792,0.934774849,1
-0.111740178,1.17991813,1
-0.09402296,0.599504134,1
-1.072665173,0.478772957,0
-0.502857242,1.015147455,1
-0.731830796,0.240234829,0
-0.767553614,-0.372498181,0
-1.55379756,-0.016621132,0
-0.520056557,1.258577113,1
-1.11340056,0.301063433,0
-1.221593911,0.229940634,0
-0.148403978,1.083495576,1
-0.917322447,0.330263634,0
-0.723345726,0.375945687,0
-0.85084507,0.148724077,0
-0.982627589,0.331190729,0
-1.11339763,0.213072739,0
-1.105297372,0.24124561,0
-1.018843343,0.181089816,0
-0.542270092,0.931788258,1
-1.031126723,0.168920154,0
-1.057727568,0.075947902,0
-0.94817278,0.559166465,0
-0.371066941,0.988812693,1
-0.206898625,0.851449251,1
-0.204155202,1.051560069,1
-1.464375396,0.228690696,0
-0.490998185,1.106055689,1
-0.372280128,0.837153969,1
-0.076661804,0.921992324,1
-1.046576133,0.330162938,0
-1.376613393,0.16052472,0
-0.93145048,0.245998887,0
0.080627329,0.681194388,1
-0.135323843,0.724405742,1
-0.578534779,0.393011782,0
-0.00068782,1.059468881,1
-0.029856866,1.165322975,1
-1.258828659,0.160041444,0
-0.272973413,0.845560893,1
-1.026479027,0.171068035,0
-0.1318355,1.177466539,1
-1.119848038,0.244660831,0
-0.231680742,1.078578132,1
-0.86240191,-0.201374099,0
-0.988186819,-0.184229354,0
-0.437819173,0.945079126,1
0.047812625,1.084413144,1
-0.873348368,0.283671201,0
-0.217827501,1.171842909,1
-0.937814348,0.454260241,0
-0.992056049,0.232945022,0
-0.723723261,0.508313789,0
-0.349189181,0.608272864,1
-1.355213254,0.150005067,0
-0.216088747,1.192143689,1
0.01827728,0.807762985,1
-0.823289318,0.414431022,0
-0.851401567,0.035614574,0
-0.22825112,0.447960045,1
-0.444593103,0.911614333,1
-0.51399464,0.957070874,1
-0.899601995,0.164170541,0
-0.904621224,-0.086656199,0
-0.115771334,0.997061596,1
-0.353213982,1.006671486,1
-1.222421356,0.269809126,0
-0.788135931,0.331790079,0
-0.9978988,0.390767001,0
-1.0406578,0.158755764,0
-1.027349006,0.105155748,0
-0.246243144,0.528064588,1
-1.073985058,0.6189669,0
-1.23444079,0.042227082,0
-0.951222929,0.156419924,0
-0.202192428,0.879210228,1
-0.6717196,1.113222234,1
-1.53190586,0.437639561,0
-0.038255816,0.513595042,1
-0.691030277,0.260726617,0
-1.102998242,0.404269803,0
-1.016222642,0.296841347,0
-0.370050774,0.927421721,1
-0.907052814,-0.015401174,0
-0.944057213,-0.090350945,0
-0.172644087,0.707213286,1
-0.180892005,0.63879533,1
-0.277431983,0.971133948,1
-0.326520804,0.916785353,1
-1.043899459,0.065693633,0
-1.037144651,0.153571191,0
-0.72598012,0.664091129,0
-1.330236837,-0.075140471,0
-0.520622483,0.65537558,1
-0.282203541,1.049669622,1
-1.281095505,0.236090667,0
-0.22277341,1.030549321,1
-0.969454396,0.318483211,0
-0.096941333,1.082880639,1
-0.190921322,0.879035247,1
-0.672457603,0.599845021,0
-0.654173852,0.262451006,0
-1.026795494,0.206699834,0
-1.083487102,-0.221655505,0
-0.27963485,0.869087282,1
-0.327453145,1.194966323,1
-0.996551062,0.053650875,0
-1.1802019,-0.008066001,0
-0.083165371,0.790139504,1
-0.289317802,0.998662137,1
-0.734685648,0.218590669,0
-0.060065931,1.073553695,1
-0.45432924,0.447794394,1
-0.201917016,0.538354062,1
-0.809810028,0.663123117,0
-0.599406198,0.342300093,0
-1.035051414,0.126392699,0
-1.015280509,0.567234157,0
-0.909647695,0.555411037,0
-0.451009893,1.150564281,1
-1.007106988,0.345643122,0
-0.273097634,0.786772437,1
-0.719050537,0.28969381,0
-0.141998421,0.818926906,1
-1.16343059,0.16105159,0
-0.940698918,0.407203699,0
-0.831701357,0.619621976,0
0.020702225,0.909809423,1
-1.137219056,0.284657493,0
-1.056224211,0.483741161,0
-1.053798828,-0.254193054,0
-1.329886073,0.382597859,0
-1.056963655,0.195635058,0
-0.816131847,0.210092728,0
-1.080985064,0.408458112,0
-1.099940316,0.213869526,0
-0.983982198,0.182140772,0
-0.195905676,1.114238248,1
-0.124598487,0.478819691,1
-1.19354136,0.090784548,0
-0.481568893,0.925730653,1
-0.987958888,0.217730892,0
-1.224808277,0.131740856,0
-0.990714489,-0.003865175,0
-0.072651596,1.066167457,1
-0.770407175,-0.288742308,0
-1.021546732,0.097154695,0
-0.097082344,0.585203268,1
-0.385609246,1.281862796,1
-0.919769752,0.028763565,0
-0.850191445,-0.068365158,0
-0.448551692,0.981049382,1
-1.264544903,0.064218535,0
-0.30738398,1.127198839,1
-0.445851012,0.530004128,1
-0.446572381,0.961079261,1
-0.446912153,0.866334937,1
-0.955488047,0.594379071,0
-0.568215526,0.659695643,1
-0.977023976,0.621127335,0
-1.015893387,0.528469791,0
-0.267753764,0.590692022,1
-0.369108576,1.170254712,1
-0.990134044,0.800412896,1
-0.648342391,0.517998933,0
-0.06726661,0.775400918,1
-1.181605172,0.289775572,0
-0.534303085,0.846590093,1
-1.233723342,0.331217529,0
-0.980626538,0.240791045,0
-0.904009486,0.494792962,0
-0.409824885,0.863282196,1
-1.195116028,0.804099392,0
-0.830960526,0.238116114,0
-1.075280644,0.352568791,0
-0.032927834,0.992751639,1
-0.92499879,-0.070285843,0
-0.534566342,-0.342451661,0
-0.089100867,1.310157324,1
-0.417104677,0.969976969,1
-0.133337765,0.858937585,1
-0.679740603,0.798842792,1
-1.34472751,0.458143187,0
-0.590307164,0.925639489,1
-0.827058994,0.257435101,0
-0.166248204,0.766369708,1
-0.907513435,0.088805003,0
-1.006649394,0.194363096,0
-0.103564259,0.789249055,1
-0.75247682,0.689296299,1
-0.841143602,0.26178238,0
-1.236203325,0.385910282,0
-1.135709958,0.305258059,0
-0.411191783,0.961408456,1
-1.129102721,0.458273228,0
-0.219075737,0.984480711,1
-0.378386177,1.196696833,1
-1.149933122,0.435416292,0
-0.282790569,0.805367658,1
-0.814740459,0.442685607,0
-0.063187143,0.88866363,1
-0.644160559,0.698540852,1
-0.072853861,0.607474755,1
-0.080884362,1.110611712,1
-1.003814303,0.262338454,0
-0.51070327,0.882152089,1
-0.78954036,0.209449,0
-0.901995861,-0.074192702,0
-0.236975682,0.774854974,1
-0.752834549,0.064458606,0
-0.514202508,0.90833151,1
-0.225065406,0.621951447,1
-0.858475426,-0.230922788,0
-0.475276227,0.786315312,1
-0.950617592,0.091852339,0
-0.089482741,0.863272986,1
0.150809432,0.859670473,1
-0.058357746,0.567379845,1
-1.218367193,0.576585529,0
-0.53683946,0.825310975,1
-0.206007868,0.980040212,1
-1.130671687,0.392616653,0
-0.34173284,0.387629782,1
-0.248870818,1.268707743,1
-0.136452266,0.924073308,1
-1.094793707,0.45301905,0
-0.376470959,0.945490298,1
-0.272905345,1.047155598,1
-0.120233012,0.616492434,1
-0.317735849,1.042343459,1
-0.764397999,0.334629693,0
-0.344990788,0.950349568,1
-0.708411355,0.687548692,1
-0.423247161,1.030147263,1
0.026925052,1.034938348,1
-0.273620941,0.737724504,1
-0.446076394,1.011923193,1
-1.044895379,0.43434583,0
0.008408487,0.808598018,1
-0.652538373,0.254591307,0
-0.314847817,0.915557994,1
-0.147694531,0.836822952,1
-0.542513902,0.665541732,1
-0.101981211,1.074066557,1
-1.179252351,0.1124073,0
-0.997721173,0.021831267,0
-1.114545123,0.215855445,0
-0.357764535,0.996678495,1
-0.968973854,0.000557622,0
-0.418473308,0.758849318,1
-0.584378943,0.340216114,0
-0.541699629,0.951264375,1
-0.820680575,0.471327444,0
-0.929976583,0.360311093,0
-0.672519511,0.197612981,0
-0.881468175,0.173686877,0
-0.500295955,1.115648645,1
-0.233339668,0.995626511,1
-0.322782135,0.826275973,1
-0.339274758,0.879567968,1
-0.246124858,0.818373473,1
-1.169254804,-0.164768771,0
-0.110714294,1.004099923,1
-0.540869677,0.803445883,1
-1.327099994,0.13568676,0
-0.884576025,0.407879926,0
-0.176901338,0.982099613,1
0.072477986,0.830505967,1
-1.181734763,0.266121288,0
-0.670798269,0.32866734,0
-1.299738302,0.341095976,0
-1.336565336,0.392709374,0
-0.958714002,0.296283661,0
-1.161546867,0.383968806,0
-1.030283597,-0.120547759,0
-0.761793145,0.429239935,0
-0.072073096,0.777212297,1
-1.204991879,0.250137634,0
-0.31322937,0.786939971,1
-0.752283096,0.39475912,0
-1.068916166,0.092120388,0
-0.196959473,0.621660528,1
-1.168062814,0.214899218,0
-0.362737375,0.677626339,1
-0.553129552,0.792692169,1
-0.029357453,0.735702509,1
-0.103028312,0.823734876,1
-1.153093142,0.526087138,0
-0.41370906,0.726821851,1
-0.510914355,0.989523749,1
-0.412216351,1.235386506,1
-0.395282386,0.736460844,1
-0.994222535,0.155492713,0
-1.011637086,0.263062411,0
-1.007329052,0.525942061,0
-1.202793039,0.385878193,0
-0.264512013,0.809988571,1
-0.978078037,0.175162802,0
-0.759402313,0.316242019,0
-0.969188203,0.188547465,0
-0.049709684,1.113188959,1
-0.113497352,1.135868222,1
-0.309022924,0.78027006,1
-0.457160081,1.047675397,1
-0.619988685,0.017730295,0
-0.557660243,0.94673431,1
-0.665478429,0.001874257,0
-1.313194708,0.030769167,0
-0.321338772,1.061938524,1
-1.14593682,0.221780728,0
-0.063661588,0.731199481,1
-1.440613228,0.274376646,0
-0.023619846,1.07386065,1
-0.702383152,0.05318612,0
-1.196755565,0.681092093,0
0.029207678,0.719212837,1
-0.337743856,0.695966261,1
-1.256286398,0.257118014,0
-0.711988905,0.175990033,0
-0.544011684,0.456595208,1
-0.204417672,1.165576542,1
-0.819002815,0.30939106,0
-0.769757387,0.320694292,0
-0.94218471,0.359131595,0
-1.150221675,0.419513626,0
-0.50382448,0.680514139,1
-0.931481011,0.556070112,0
-1.077763179,0.266860729,0
-0.603455493,0.832575586,1
-0.389589544,0.894516337,1
-1.076448875,0.211296964,0
-0.308854161,1.091621508,1
-1.133880118,-0.050555422,0
-0.690645311,0.550419593,0
-0.17009404,1.015984615,1
-0.446278237,0.922939536,1
-0.182226906,0.657353436,1
-1.417308305,0.216149686,0
-0.507696656,1.142435331,1
-0.464547386,0.731652602,1
-0.2210988,0.635620376,1
-0.283805841,0.950445644,1
-0.926749285,0.528289256,0
-1.19826028,0.208822515,0
-0.16748524,1.177803547,1
-1.144207622,0.169298391,0
-1.143726499,-0.096526242,0
-0.680260494,-0.113570394,0
-1.109430445,-0.101705343,0
-0.249555011,0.897757655,1
-1.08300427,0.303060414,0
-0.219754113,0.729247996,1
-0.788247896,0.278531935,0
-0.042344321,0.622165552,1
-0.185463804,0.877948608,1
-1.126240608,0.209107187,0
-0.155660701,1.073654184,1
-0.977743757,0.087264373,0
-0.957550211,0.093455968,0
-0.334608686,0.817158942,1
-0.178883116,1.006308273,1
-0.206586743,1.38690087,1
-1.096313905,0.171377372,0
-0.92228708,0.323461279,0
-0.786133901,0.149721115,0
-0.613235044,0.199337104,0
-0.276011952,1.178140551,1
-0.140064033,0.815577187,1
-1.037497324,0.282744922,0
-0.289024638,1.289316392,1
-0.690565388,0.436792026,0
-0.84588344,0.404360809,0
-0.17101649,0.839715461,1
-0.850028709,0.020888064,0
-0.954999674,0.286412498,0
-0.89254583,0.398826313,0
-0.256667363,1.251184702,1
-0.577325942,0.391665598,0
-1.523724604,0.047222594,0
-0.39838847,0.933450205,1
-1.082250249,0.146895265,0
-0.334804531,0.661650302,1
-0.518170595,0.791728971,1
-1.42777648,0.135567627,0
-0.132985249,1.059816833,1
-0.748952208,0.376284442,0
-1.011807922,-0.082599135,0
-0.007094085,1.251314025,1
-0.585539475,0.146599642,0
-0.878754206,0.24228152,0
0.035607703,0.803230713,1
-1.321167846,0.559395264,0
-0.150232289,0.591776563,1
0.001172904,0.636352888,1
-0.834177423,0.368571099,0
-0.840735122,0.198574301,0
-0.423157448,1.070042919,1
-0.207824039,1.225445492,1
-0.156023431,0.589866613,1
-1.100405208,0.233546839,0
-0.938564245,0.085810715,0
-1.009978452,0.200591829,0
-1.008738383,0.255043375,0
-0.906903801,0.416760963,0
-0.173951859,0.985005064,1
-1.179038867,0.158959356,0
-1.640824962,0.25553294,0
-0.548359302,0.980078442,1
0.218868275,0.967267038,1
-0.508309523,1.051726873,1
-1.04045234,-0.020253045,0
-0.977177599,0.129037966,0
-0.345742186,0.724729047,1
-0.709502146,-0.014469925,0
-0.92425583,0.299888636,0
-0.349007841,1.259606562,1
-0.933923113,0.495023267,0
-0.12173916,0.974536618,1
-0.242873391,0.904800477,1
-1.286222933,0.45751878,0
-0.02696899,0.871804401,1
-1.02414555,0.330644515,0
-0.838403682,0.400433853,0
-0.204815413,0.969578897,1
-0.2872413,1.249316397,1
-0.482867859,0.900082999,1
-1.169228879,0.564668038,0
-0.355012209,0.886293819,1
-0.857999092,0.173201237,0
-0.376315732,1.145848845,1
-0.221798581,1.011974443,1
-0.642705875,0.760989245,1
-0.071564947,0.790862781,1
-0.151227174,0.887862386,1
-0.587160917,0.624648154,1
-1.000105194,0.496336032,0
-0.892918324,0.380354877,0
-0.995246877,0.544732013,0
-0.097167187,0.64985468,1
-0.136135449,0.97633142,1
-0.626536228,1.160622558,1
-0.803484224,0.278993301,0
-0.14794625,1.041552522,1
-0.617288092,0.825846789,1
-0.677449437,0.010150042,0
-1.113060777,0.197352957,0
-0.765656173,0.122519338,0
-0.66935897,1.063283953,1
-0.929743243,0.461004496,0
-0.287954317,1.069572978,1
-1.14110851,0.549618566,0
-0.194607831,0.898170296,1
-0.290691368,1.0387192,1
-1.438928348,0.393578871,0
-1.215667329,0.410805327,0
-1.009553545,0.175235762,0
-1.171655967,0.154670604,0
-1.220936322,0.539168877,0
-0.347506762,0.765820566,1
-0.437688982,0.844147694,1
-0.0956276,0.917598611,1
-1.090388225,0.292931925,0
0.10691833,0.774019421,1
-0.110504936,0.644296527,1
-0.87260525,0.029269587,0
-1.151136702,0.098089911,0
-1.062706212,0.188801913,0
-1.049228054,0.103508371,0
-0.899490304,0.365226565,0
-0.283348872,0.694856188,1
-1.133550378,-0.133284209,0
-0.559007719,1.03528077,1
-0.083998068,1.03766966,1
-1.042040282,0.595379199,0
-1.157408303,0.374250533,0
-0.404478813,0.920803736,1
-1.216969203,-0.161007979,0
-0.610298725,0.708472759,1
-1.12587931,0.261712062,0
-1.205048506,0.305953484,0
-0.841095316,0.026030796,0
-0.168291063,0.965942151,1
-0.212192159,0.714649787,1
-0.258050064,0.953432524,1
-0.267707233,0.605839214,1
-1.130753839,0.422999268,0
-0.34101915,0.657390776,1
-0.797530101,0.375522381,0
-0.291833428,0.899661903,1
-0.958639776,0.04468849,0
-0.166761254,0.813674251,1
-0.971126607,0.203731943,0
-0.750832641,0.255046724,0
-0.265795278,0.823835095,1
0.155625896,1.200414512,1
-0.777060672,0.264094283,0
-1.16048589,0.143994997,0
-0.751406258,0.06622657,0
-1.154579642,0.024267129,0
-0.959893127,0.702734213,0
-0.30473768,0.794887222,1
-0.264622446,1.164731736,1
-1.02377473,0.380914876,0
-0.253457505,0.830095647,1
-0.140263354,0.631777698,1
-0.251019486,0.751053008,1
-0.727715202,0.17230728,0
-0.012583597,0.95382533,1
-0.985500215,0.03748908,0
-0.246428505,1.124009791,1
-0.905107478,-0.001619451,0
-1.237581357,0.197758159,0
-0.973703116,0.24728639,0
-0.346210022,0.633279177,1
-0.600113801,0.427406406,0
-0.819745614,0.19874998,0
-1.222100445,0.269540752,0
-0.690306583,1.072343921,1
-0.161725337,0.897720967,1
-0.889925105,0.65538318,0
-1.150306388,0.656791234,0
-0.699638019,0.229327512,0
-0.654371749,0.204184751,0
-0.326419639,1.038992194,1
-1.089118786,0.186138318,0
-0.917238833,0.636036164,0
-0.111380271,0.686693928,1
-1.06968182,0.292285288,0
-0.275798829,0.627813248,1
-0.754615631,0.199112795,0
-0.798555773,0.462710122,0
0.100600374,1.034336919,1
0.067255696,0.786048591,1
-0.431434986,0.855491455,1
-0.220715774,0.998328095,1
-0.83845637,0.216450465,0
-0.98707914,-0.052643446,0
-1.083308246,0.480354162,0
-0.913071164,0.154308845,0
-0.338397686,1.129932435,1
-1.023772621,0.299679386,0
-0.987277214,0.379506608,0
-0.754561227,1.114913506,1
-0.370595246,0.934212673,1
-1.030432103,-0.07176723,0
-1.326301711,-0.037035225,0
-1.192508189,0.507145182,0
-0.410132544,0.787214989,1
-0.956527278,0.405962891,0
-0.004280067,0.591844967,1
-0.971086496,-0.078839799,0
-0.103373696,0.41145125,1
-0.552202854,0.627598215,1
0.116513277,0.768399515,1
-0.686219231,0.114880293,0
-1.138259301,0.329905246,0
-0.896227741,0.090837211,0
-0.41627901,0.60794776,1
-0.200290198,0.533137654,1
-0.33472577,0.716080693,1
0.226253194,0.851073859,1
-0.879223923,0.353167441,0
-0.307016741,1.024237714,1
-1.159461323,0.038109577,0
-0.268665617,1.079774742,1
-1.124875421,0.142846335,0
-0.751830162,0.432329161,0
-0.317112758,0.983404828,1
-1.09344405,0.349555502,0
-0.05957325,0.990210521,1
0.006956321,0.875552633,1
-0.60665016,-0.037090532,0
-0.362490102,0.676243837,1
-0.472297311,0.934952461,1
-1.153248984,0.091537026,0
-0.671871876,0.212561885,0
-1.193788496,0.363796251,0
-0.497198364,1.00644978,1
-1.249165086,0.245689675,0
0.038120111,0.849741644,1
-1.011374125,0.561194872,0
-1.303364694,0.425151046,0
0.007736364,1.108665622,1
-1.330315621,0.087630901,0
-1.150390666,0.081911553,0
-1.056861322,0.164231503,0
-1.033926165,0.170756826,0
-0.325074263,0.876236696,1
-0.047821558,0.848692448,1
-1.143112614,0.058213571,0
-0.039338574,0.810964721,1
-0.23217093,0.857837015,1
-0.15300205,0.81260139,1
-0.273698566,0.974090542,1
-1.047847029,0.266038485,0
0.109761694,0.987437315,1
-0.736442332,0.320208221,0
-1.086373015,0.375537703,0
-0.90536446,0.502056938,0
-0.34861031,0.954796724,1
0.087133515,0.763110866,1
-1.081988679,0.275797913,0
-1.068683354,0.596170871,0
-0.311035226,0.967716154,1
-1.055689682,0.28161446,0
-0.977194103,0.032251356,0
-0.498674622,0.921839304,1
-0.170101057,1.209350447,1
-0.637336737,0.670402121,1
-0.100986822,0.954182406,1
-0.236225492,0.990701847,1
-0.337164599,0.633595225,1
-0.875434388,0.044943765,0
-1.269828888,0.601509682,0
-0.766393744,0.823525722,0
-0.364956546,1.107063727,1
-0.345124645,1.093617223,1
-0.477817718,1.17247351,1
-0.849130161,0.261245379,0
-1.024651934,0.439485396,0
-0.648963772,0.287082595,0
-0.347391685,0.792259273,1
-0.36227648,0.585545007,1
-0.237573599,0.965713155,1
-0.841627049,0.30348528,0
-0.205350461,0.764122657,1
-0.55843591,0.804676637,1
-0.765143043,0.471671748,0
0.272793451,0.999543756,1
-0.961081511,-0.271667239,0
-1.069716031,0.404419495,0
-0.780337991,0.162848704,0
-0.867796398,0.444244449,0
-1.369271533,0.215152003,0
-1.307756473,0.270913504,0
-0.899182267,-0.017870319,0
-0.140263665,0.762236113,1
-0.243591113,0.754690301,1
-0.05727219,0.792194503,1
-0.955608999,0.282597178,0
-0.854553333,0.385555547,0
-0.234275343,0.768153898,1
-1.063586197,0.451673709,0
-0.742000732,0.214811595,0
-0.994319604,0.404650019,0
-1.103592108,-0.018266828,0
-0.894586037,0.245346816,0
-0.035431145,0.446945691,1
-1.213353129,0.13788567,0
-0.682177596,0.262473493,0
-0.302547394,0.541525499,1
-0.521072703,0.866316449,1
-1.067566008,0.622488786,0
-1.193291465,-0.120265176,0
-0.577787691,0.092054288,0
-0.361590828,0.807644382,1
-1.147873051,0.284144148,0
-1.117033819,0.711878516,0
-0.110776031,1.15333193,1
-0.349123153,1.490085543,1
-0.329484998,0.820383523,1
-0.917364938,0.34084596,0
-1.196721778,0.403688298,0
-1.12442899,0.308664134,0
-0.827565476,0.017890528,0
-0.959834126,0.182691057,0
-0.993924523,0.419232891,0
-0.046552167,0.947117559,1
-0.319338913,1.08864487,1
-0.376937681,1.024228238,1
-0.819594324,0.395004678,0
-1.064649675,0.251005792,0
-0.369369449,0.86312235,1
-0.732123042,0.335897941,0
-0.977041503,0.144541998,0
-1.24271854,0.039877939,0
-1.192556642,0.139531476,0
-0.859965248,0.368974549,0
-0.209831576,1.013989311,1
-0.961251037,0.156570587,0
-0.880000171,0.096881259,0
-0.468457452,0.849847468,1
-0.447729096,0.893068751,1
-0.20003074,0.888237567,1
-0.873359539,0.361174436,0
-0.477202641,1.205945797,1
-1.217275962,-0.021787359,0
-0.986038421,0.197067596,0
-0.023523564,1.081122322,1
-0.395823774,1.017976092,1
-0.73907506,-0.027366003,0
-0.009608338,0.514524696,1
-0.922438431,0.372164397,0
-0.054569099,1.193083599,1
-0.330439183,1.034696767,1
-0.293486249,0.784204412,1
-1.004042783,0.131190102,0
-0.731819027,0.145552737,0
-0.466255374,0.789840397,1
-0.313121163,1.027011786,1
-0.379888748,0.894992741,1
-0.942458328,0.276141625,0
-0.718653969,1.265750182,1
-1.049766631,0.505168815,0
-0.869288897,0.315114751,0
-0.021171156,0.91084454,1
-0.610880104,0.760216558,1
-0.798090077,1.101430149,1
-0.346923882,1.150893012,1
-0.75453294,0.248004531,0
-1.046661594,0.019376472,0
-0.104143564,0.8916711,1
-1.040731492,0.370659013,0
-0.233731188,0.610280117,1
-0.367246819,0.77251277,1
-0.940648906,0.231053891,0
-0.968646357,0.446165418,0
-0.817709345,0.221817066,0
-0.620362834,0.800847166,1
-0.004179957,0.883661479,1
-0.584989015,1.010635701,1
-0.287522733,1.031528257,1
-0.527166694,0.272311319,0
-0.292568333,1.020914072,1
-0.302210349,0.869596386,1
-0.244088467,0.667017204,1
-0.229576534,0.610103687,1
-0.410360849,1.202460783,1
-0.739409274,0.280676377,0
-0.889752703,0.525338721,0
-0.120336601,1.239093706,1
-0.107928074,1.084632126,1
-1.009307734,0.176354679,0
0.001086865,1.116365155,1
-0.318247995,0.513591025,1
-1.087400105,0.255702269,0
-0.053876947,0.923457654,1
-0.183096211,0.836166204,1
-0.950842684,0.076480622,0
-0.74550232,0.186908426,0
-0.288807389,0.60759017,1
-0.177962006,0.680087206,1
-0.572407911,0.835685219,1
-1.272089836,0.319553552,0
-0.440742685,1.179652119,1
-0.267430463,0.653896576,1
-0.926384987,0.066634249,0
-0.673105931,0.647927445,1
-0.127687101,0.991170308,1
-0.358194486,1.122888889,1
-0.157353763,0.934628619,1
-0.29495221,0.988249905,1
-1.153972943,0.020657757,0
-0.075890293,1.019822903,1
-1.226602349,0.437743415,0
-0.359351261,0.769805011,1
-0.108795002,0.886226485,1
-0.205239034,1.027716363,1
-0.696713058,0.484287867,0
-1.027650695,0.139018605,0
-0.961695637,0.173943166,0
-1.148801535,-0.048044923,0
-1.32361834,0.600087188,0
-1.171901242,0.095435106,0
-0.129555937,1.127432542,1
-0.934852747,0.154009989,0
-0.203793303,1.022021227,1
-0.827112413,0.116238772,0
-0.799535118,0.386700819,0
-0.174908349,1.188074011,1
-0.262396534,0.969359964,1
-0.846825701,0.324583637,0
-1.072877769,0.208421824,0
-0.405212146,1.099872453,1
0.236344509,0.67051839,1
-0.992464058,0.214829496,0
-0.60440107,0.563014936,0
-0.783318081,0.108872864,0
-0.999533453,0.351542437,0
-0.87821742,-0.400319921,0
-0.823385929,0.216492537,0
-0.091108832,0.987977334,1
-0.544824126,1.270639332,1
-0.861972032,0.33987949,0
-0.152902573,0.806605058,1
-0.061623692,1.013136333,1
-1.075305397,0.176872412,0
-0.904424885,0.120818783,0
-0.236710375,0.420460553,1
-0.062196743,1.098151493,1
-0.938146139,0.196927239,0
-0.328219455,1.19168073,1
-1.114139331,0.473332649,0
-0.743451145,0.269095559,0
-0.343522369,0.77835602,1
-0.955237263,0.048855811,0
-0.121971647,1.164622231,1
-1.197797637,0.301782762,0
-1.354335678,0.324436432,0
-1.017070315,0.055936166,0
-1.187580925,0.213624181,0
-1.01977144,0.701508425,0
-1.016963633,0.05400849,0
-0.431325661,0.783117502,1
-0.268919792,0.653178715,1
-0.709861512,0.352230817,0
-0.423002643,0.674186035,1
-0.842211808,0.052826314,0
-0.224876691,1.086813674,1
-0.697288308,0.218800571,0
-1.29135433,0.163402963,0
-0.564947511,0.97101208,1
-1.268828064,0.325538678,0
0.004036093,0.69806688,1
-0.993784272,-0.074839073,0
-0.891544118,-0.051876454,0
-0.119801474,0.983206091,1
-0.483587911,0.672132052,1
-0.285460229,0.828850948,1
-0.208284725,1.049762863,1
-0.886493142,0.169122294,0
-0.504188244,0.678420197,1
-0.494292589,0.421274248,0
-1.134837832,0.210380627,0
-0.612687348,0.089474053,0
-0.202199326,1.115590091,1
-0.626832449,0.397409169,0
-0.898654457,0.125395475,0
-0.557923245,0.8780053,1
-1.112388813,-0.143166071,0
-1.046762839,0.170523579,0
-1.101712338,0.444548405,0
-1.074839199,0.02102605,0
-0.112331272,0.750778757,1
-0.244048049,1.032345343,1
-0.122114983,0.951794202,1
0.047600186,0.887377532,1
-0.443979332,0.553389409,1
-1.088031361,0.123805385,0
0.083163385,0.773902138,1
-0.129509067,1.002825092,1
-0.828207282,0.004431268,0
-0.306157453,1.103851591,1
-0.380253915,0.654234889,1
-0.363193623,0.977328575,1
-1.214307741,0.374363254,0
-0.27035005,0.629694942,1
-0.940676057,0.391730961,0
-0.917488087,0.408584109,0
-0.313603833,0.903641212,1
-1.101958938,0.124560219,0
-1.467320623,0.08472637,0
-0.50128109,0.832838645,1
-0.060164135,0.574433033,1
-0.765951957,0.422482533,0
-0.863921797,0.539435393,0
-0.476621832,0.973289235,1
-0.454213058,1.14330365,1
0.184484376,0.937964401,1
-0.968311691,0.136178259,0
-0.209946555,1.139120422,1
-0.405442801,0.298572121,0
-0.207145388,1.164652077,1
-0.235893999,0.603401394,1
-1.013959463,0.523534068,0
-1.024303301,0.019559907,0
-0.372223103,0.822774238,1
0.026623418,0.787737529,1
-1.246079583,0.316023854,0
-0.91002412,0.187753934,0
-0.933924519,-0.0267105,0
-0.738030058,0.227183049,0
-0.563468018,0.81961829,1
-1.07457094,0.342377286,0
-0.993605778,0.300101743,0
-0.348471704,1.142219628,1
-0.307644812,1.056366958,1
-0.64495216,0.717179909,1
-1.179790686,0.174477642,0
-1.364945976,-0.150715791,0
-1.565801679,0.184533866,0
-0.4311372,0.632589662,1
-0.959126992,0.473727525,0
-0.464969535,0.925723101,1
-0.7217239,0.286522719,0
-0.939022457,0.386753984,0
-0.197322715,0.681018099,1
0.006963209,0.925094349,1
-0.235017514,0.824208448,1
-0.892286653,0.509267141,0
-0.41353087,0.65336676,1
-0.039838218,1.104162623,1
-0.873817275,0.418410254,0
-0.150690581,0.673810674,1
-0.892707685,0.197542766,0
-0.126706139,0.781220271,1
-1.215974084,0.143058799,0
-0.475695682,0.300085976,0
-0.803972742,0.481619497,0
-1.050607478,0.496620891,0
-0.803354944,0.101502576,0
-0.907644104,0.585582385,0
-1.110955011,0.755994109,0
-1.206864834,-0.08635374,0
-0.428567255,0.798537412,1
-0.62656919,0.979080196,1
-0.311095073,0.890044985,1
-0.193926923,0.849637107,1
-0.265492848,1.09397562,1
-0.266543036,1.306084146,1
-0.797698308,0.31188453,0
-1.01245687,0.751829864,0
-1.001368659,0.43720703,0
-0.797988066,-0.098839426,0
-1.078640628,0.473542209,0
-0.222198962,0.639950846,1
-0.197009603,0.891587822,1
